Link,Market Cap (Rs Cr.),P/E,Book Value (Rs),Dividend (%),Market Lot,Industry P/E,EPS (TTM),P/C,Price/Book,Dividend Yield.(%),Face Value (RS),Deliverables (%)
https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/himatsingkaseide/HS,477.52,2.35,146.77,100.00,1,2.54,20.59,1.66,0.33,10.31,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
74.52


5-Day
78.64


8-Day
77.73





78.73
"
https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/hindustancopper/HC07,"2,197.39",-,17.63,10.40,1,12.15,-,9.22,1.35,2.19,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
38.78


5-Day
37.39


8-Day
45.20





38.66
"
https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/hindustanzinc/HZ,"75,971.24",10.17,79.53,1000.00,1,9.66,17.7,8.12,2.26,11.12,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
30.47


5-Day
30.16


8-Day
34.58





23.13
"
https://www.moneycontrol.com/india/stockpricequote/aluminium/hindalcoindustries/HI,"27,224.97",51.31,216.18,120.00,1,10.85,2.36,12.24,0.56,0.99,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
21.68


5-Day
20.07


8-Day
23.69





24.67
"
https://www.moneycontrol.com/india/stockpricequote/diversified/hindustanaeronauticsltd/HAL,"16,503.70",5.91,324.43,198.00,1,9.63,83.53,4.05,1.52,4.01,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.59


5-Day
30.17


8-Day
36.00





50.55
"
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/honeywellautomation/HA04,"23,775.16",51.25,1976.43,450.00,1,41.62,523.86,49.55,13.61,0.17,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
18.14


5-Day
30.94


8-Day
30.84





19.69
"
https://www.moneycontrol.com/india/stockpricequote/refineries/hindustanpetroleumcorporation/HPC,"28,929.77",5.19,184.89,159.00,1,19.10,36.62,3.37,1.03,8.38,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.68


5-Day
25.92


8-Day
35.39





37.90
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/housingurbandevelopmentcorporation/HUD,"4,294.08",2.86,54.73,8.25,1,17.24,7.51,2.84,0.39,3.85,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
45.78


5-Day
40.37


8-Day
32.12





55.76
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/hindustanunilever/HU,"472,536.75",70.14,34.26,2500.00,1,58.20,28.68,61.57,58.71,1.24,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
71.73


5-Day
70.28


8-Day
67.86





39.92
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/icicibank/ICI02,"208,090.30",26.22,162.68,50.00,1,22.29,12.25,26.22,1.98,0.31,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
29.06


5-Day
27.04


8-Day
29.21





30.07
"
https://www.moneycontrol.com/india/stockpricequote/diversified/icicilombardgeneralinsurancecompany/ILG,"60,644.97",50.75,118.83,60.00,1,44.29,26.27,50.75,11.23,0.45,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
63.95


5-Day
61.66


8-Day
66.39





66.91
"
https://www.moneycontrol.com/india/stockpricequote/financegeneral/iciciprudentiallifeinsurancecompany/IPL01,"57,355.95",53.65,56.36,31.50,1,62.89,7.44,53.65,7.09,0.79,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
25.49


5-Day
21.76


8-Day
25.06





29.64
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/icicisecuritiesltd/ISL04,"11,621.39",21.73,32.11,188.00,1,23.11,16.66,19.5,11.23,2.61,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.96


5-Day
31.13


8-Day
38.06





32.81
"
https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/idbibank/IDB05,"20,813.09",-,32.30,0.00,1,93.68,-,-,0.62,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
39.30


5-Day
31.02


8-Day
28.29





41.09
"
https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/idfc/IDF,"2,218.94",20.44,61.26,0.00,1,3.27,0.68,19.58,0.23,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
60.18


5-Day
55.98


8-Day
61.07





59.96
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/idfcfirstbank/IDF01,"9,740.05",-,37.81,0.00,1,22.29,-,-,0.54,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
26.31


5-Day
26.57


8-Day
33.33





25.06
"
https://www.moneycontrol.com/india/stockpricequote/diversified/indianenergyexchange/IEE,"4,322.60",25.67,12.34,0.00,1,23.43,5.63,24.16,11.69,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
71.73


5-Day
81.07


8-Day
78.11





70.91
"
https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/ifbindustries/IFB02,"1,494.33",28.86,152.99,0.00,1,29.18,12.81,14.07,2.41,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
52.28


5-Day
51.23


8-Day
56.37





43.33
"
https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ifci/IFC02,654.65,2.38,27.30,0.00,1,3.27,1.62,2.13,0.14,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
44.14


5-Day
47.61


8-Day
51.50





49.25
"
https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/indraprasthagas/IG04,"33,708.54",30.36,59.00,120.00,1,25.34,15.84,25.71,8.16,0.50,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
31.55


5-Day
26.94


8-Day
26.18





26.28
"
https://www.moneycontrol.com/india/stockpricequote/financegeneral/iiflfinance/II15,"2,491.37",20.84,28.54,250.00,1,23.11,3.14,20.78,2.31,7.59,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
74.37


5-Day
72.48


8-Day
74.13





77.02
"
https://www.moneycontrol.com/india/stockpricequote/cementmajor/indiacements/IC,"3,080.38",25.78,169.08,8.00,1,28.54,3.85,8.3,0.59,0.80,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
19.95


5-Day
24.61


8-Day
24.02





15.62
"
https://www.moneycontrol.com/india/stockpricequote/hotels/indiatourismdevelopmentcorporation/ITD02,"1,241.08",38.72,41.46,21.00,1,20.68,3.74,31.68,3.49,1.45,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
46.66


5-Day
48.35


8-Day
51.80





53.15
"
https://www.moneycontrol.com/india/stockpricequote/financehousing/indiabullshousingfinance/IHF01,"5,085.99",2.17,403.65,2000.00,1,17.24,54.77,2.14,0.29,33.63,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
10.27


5-Day
10.59


8-Day
12.13





9.11
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indiabullsintegratedservices/IWS,337.65,-,178.33,0.00,1,13.43,-,-,0.21,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
55.71


5-Day
60.97


8-Day
61.22





61.31
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/indiabullsrealestate/IRE01,"2,045.99",-,143.90,0.00,1,13.43,-,-,0.31,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
61.85


5-Day
66.22


8-Day
71.15





59.83
"
https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/indianbank/IB04,"5,291.08",6.76,150.02,0.00,1,93.68,6.92,5.08,0.31,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
29.68


5-Day
30.78


8-Day
38.43





33.79
"
https://www.moneycontrol.com/india/stockpricequote/hotels/indianhotelscompany/IHC,"7,730.18",16.27,37.70,50.00,1,20.68,3.99,12,1.72,0.77,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
58.85


5-Day
77.28


8-Day
68.20





57.48
"
https://www.moneycontrol.com/india/stockpricequote/financegeneral/indostarcapitalfinance/ICF,"2,549.80",16.92,327.75,20.00,1,23.11,16.3,15.24,0.84,0.73,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
91.79


5-Day
91.23


8-Day
84.13





64.09
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/indusindbank/IIB,"30,950.11",7,381.22,75.00,1,22.29,63.7,7,1.17,1.68,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
8.42


5-Day
8.68


8-Day
11.53





7.84
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infibeamavenues/IIL03,"3,596.14",57.96,38.60,0.00,1,18.35,0.93,33.07,1.40,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
80.41


5-Day
79.15


8-Day
65.67





74.64
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infoedgeindia/IEI01,"31,071.94",134.33,189.72,60.00,1,36.74,18.8,123.37,13.37,0.24,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.45


5-Day
33.84


8-Day
35.23





33.82
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,"292,912.21",18.84,146.12,350.00,1,18.35,36.49,16.56,4.71,2.54,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.83


5-Day
43.58


8-Day
46.05





37.95
"
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/inoxleisure/INO01,"2,088.01",14.41,93.73,0.00,1,13.66,14.12,8.66,2.17,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
42.02


5-Day
41.88


8-Day
43.57





63.19
"
https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/inoxwind/IW,588.08,-,90.61,0.00,1,9.63,-,-,0.29,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
60.08


5-Day
59.84


8-Day
65.32





60.39
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/intellectdesignarena/IDA,943.57,-,70.31,0.00,1,18.35,-,-,1.01,-,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
78.26


5-Day
74.78


8-Day
72.77





80.11
"
https://www.moneycontrol.com/india/stockpricequote/transportlogistics/interglobeaviation/IA04,"38,743.21",31.95,179.28,50.00,1,205.57,31.57,19.66,5.62,0.50,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
32.28


5-Day
22.13


8-Day
21.43





32.69
"
https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/indianoverseasbank/IOB,"11,752.45",-,14.70,0.00,1,93.68,-,-,0.49,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
46.24


5-Day
47.66


8-Day
49.21





51.15
"
https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,"70,512.05",5.6,115.67,92.50,1,19.10,13.38,3.5,0.65,12.35,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
41.18


5-Day
34.35


8-Day
38.12





40.31
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ipcalaboratories/IL,"19,559.31",30.79,248.25,150.00,1,35.58,50.19,24.23,6.24,0.19,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
45.72


5-Day
50.15


8-Day
51.94





47.00
"
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/irbinfrastructuredevelopers/IID01,"2,156.15",7.05,74.91,25.00,1,13.43,8.69,7.05,0.82,4.07,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.50


5-Day
39.00


8-Day
43.97





44.45
"
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/irconinternational/II07,"4,164.13",9,83.99,215.45,100,13.35,9.84,8.78,1.05,4.87,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
33.03


5-Day
34.99


8-Day
28.67





29.39
"
https://www.moneycontrol.com/india/stockpricequote/cigarettes/itc/ITC,"202,821.82",13.69,45.52,575.00,1,15.66,12.06,12.58,3.62,3.48,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
44.28


5-Day
48.32


8-Day
52.60





39.18
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/itdcementationindia/ITD03,585.80,43.91,59.43,40.00,1,13.43,0.78,7.09,0.57,1.17,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
33.80


5-Day
39.13


8-Day
47.33





61.29
"
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/iti/ITI,"7,613.73",41.59,-6.14,0.00,1,30.44,1.98,34.6,-,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
23.15


5-Day
21.29


8-Day
29.51





21.73
"
https://www.moneycontrol.com/india/stockpricequote/cementmajor/jkcement/JKC03,"8,129.78",14.83,374.38,100.00,1,28.54,71.2,10.96,2.81,0.95,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
56.01


5-Day
74.61


8-Day
74.91





45.87
"
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jagranprakashan/JP12,"1,055.91",3.64,47.21,175.00,1,7.08,10.25,2.89,0.80,9.32,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
68.72


5-Day
68.78


8-Day
73.28





66.75
"
https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/jaicorp/JC08,"1,200.07",62.74,57.80,50.00,1,47.54,1.06,35.37,1.16,0.74,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
15.82


5-Day
15.99


8-Day
22.37





16.76
"
https://www.moneycontrol.com/india/stockpricequote/plastics/jainirrigationsystems/JIS02,414.47,-,95.03,50.00,1,1.96,-,-,0.09,11.98,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
100.00


5-Day
100.00


8-Day
100.00





100.00
"
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jamnaautoindustries/JAI,944.36,13.7,12.91,95.00,1,7.33,1.73,8.35,1.84,4.01,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
38.87


5-Day
42.77


8-Day
45.72





32.75
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jbchemicalspharmaceuticals/JBC01,"4,947.99",19.12,192.02,250.00,1,35.58,33.57,15.78,3.33,0.78,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
27.97


5-Day
25.83


8-Day
31.36





33.58
"
https://www.moneycontrol.com/india/stockpricequote/steellarge/jindalstainlesshisar/JSH,976.77,3.37,64.29,0.00,1,4.60,12.38,1.73,0.64,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
55.82


5-Day
57.91


8-Day
64.74





69.91
"
https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/jindalsaw/JS08,"1,593.97",2.21,199.08,100.00,1,8.49,22.56,1.59,0.25,4.01,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
46.86


5-Day
47.90


8-Day
39.10





44.35
"
https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/jindalstainless/JSL01,"1,376.44",6.66,50.82,0.00,1,16.70,4.25,2.54,0.56,-,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
67.37


5-Day
64.30


8-Day
58.97





81.58
"
https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/jindalsteelpower/JSP,"9,180.14",-,221.06,0.00,1,3.55,-,6.15,0.41,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
16.86


5-Day
13.42


8-Day
15.80





17.38
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/jammukashmirbank/JKB,866.84,-,84.60,0.00,1,22.29,-,-,0.14,-,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
58.76


5-Day
60.33


8-Day
62.32





65.34
"
https://www.moneycontrol.com/india/stockpricequote/cementmajor/jklakshmicement/JKL01,"2,248.67",12.63,129.40,15.00,1,28.54,15.1,6.28,1.48,0.39,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.79


5-Day
44.28


8-Day
47.00





34.91
"
https://www.moneycontrol.com/india/stockpricequote/paper/jkpaper/JKP01,"1,709.36",3.33,114.52,35.00,1,4.36,28.81,2.67,0.84,3.65,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
21.29


5-Day
24.38


8-Day
25.34





41.54
"
https://www.moneycontrol.com/india/stockpricequote/tyres/jktyreindustries/JKT01,"1,258.24",4.76,81.03,75.00,1,17.30,10.67,2.77,0.63,2.94,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
30.41


5-Day
31.24


8-Day
33.32





42.11
"
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/jmfinancial/JMF,"5,442.72",42.48,29.51,100.00,1,23.11,1.51,38.64,2.19,1.55,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.49


5-Day
30.28


8-Day
37.16





60.93
"
https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/johnsoncontrolshitachiairconditioningindia/HHL,"6,049.84",50.9,225.44,15.00,1,17.13,43.64,37.1,9.87,0.07,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
54.31


5-Day
53.41


8-Day
47.22





58.41
"
https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/jswenergy/JE01,"6,561.23",15.21,61.92,10.00,1,8.63,2.62,8.23,0.65,2.50,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
56.22


5-Day
58.32


8-Day
46.27





53.90
"
https://www.moneycontrol.com/india/stockpricequote/steellarge/jswsteel/JSW01,"43,050.70",6.36,145.22,410.00,1,4.00,28.03,4.23,1.23,2.30,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
24.04


5-Day
20.05


8-Day
22.87





22.31
"
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jtektindia/SKS04,"1,166.17",25.96,23.45,80.00,1,12.61,1.83,8.59,2.03,1.68,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
37.60


5-Day
32.36


8-Day
37.32





37.83
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantfoodworks/JF04,"21,078.10",64.04,100.31,50.00,1,60.23,24.88,43.75,15.92,0.31,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.15


5-Day
27.00


8-Day
27.01





37.60
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantlifesciences/JO03,"6,530.53",29.9,146.93,450.00,1,35.58,13.65,21.39,2.79,1.10,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
60.76


5-Day
60.23


8-Day
58.95





57.64
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/justdial/JD,"2,253.65",8.72,153.96,0.00,1,23.05,39.89,7.72,2.26,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
11.51


5-Day
11.50


8-Day
10.32





7.60
"
https://www.moneycontrol.com/india/stockpricequote/personalcare/jyothylabs/JL,"3,831.82",19.17,23.26,300.00,1,58.20,5.41,14.81,4.49,2.87,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
29.50


5-Day
31.43


8-Day
35.01





55.20
"
https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/kajariaceramics/KC06,"5,169.29",17.72,98.52,300.00,1,18.86,18.35,14.55,3.30,0.92,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
43.98


5-Day
43.40


8-Day
33.27





49.35
"
https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kalpatarupowertransmission/KPT,"3,008.44",6.11,203.76,150.00,1,10.56,31.86,5.2,0.95,1.54,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
50.14


5-Day
52.63


8-Day
53.33





56.62
"
https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP,"19,455.00",36.29,70.27,315.00,1,66.70,9.93,29.63,5.14,0.87,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
65.73


5-Day
41.03


8-Day
46.61





44.94
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karnatakabank/KB04,"1,175.09",2.49,172.84,35.00,1,22.29,15.0,2.23,0.22,9.26,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
61.71


5-Day
57.61


8-Day
55.73





68.00
"
https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kecinternational/KEC04,"5,059.50",8.72,97.02,135.00,1,10.56,22.39,7.37,2.03,1.37,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
59.02


5-Day
31.99


8-Day
33.86





72.74
"
https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/keiindustries/KEI,"2,268.94",8.94,87.26,60.00,1,15.52,28.4,7.89,2.91,0.47,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
74.07


5-Day
76.98


8-Day
76.95





76.27
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/knrconstructions/KC13,"2,587.36",10.37,100.58,20.00,1,13.43,17.79,6.2,1.83,0.22,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
53.02


5-Day
44.91


8-Day
39.61





59.54
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/kotakmahindrabank/KMB,"221,768.97",36.36,221.64,16.00,1,22.29,31.83,34.3,5.23,0.07,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
34.36


5-Day
34.91


8-Day
40.37





42.32
"
https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kprmill/M15,"2,931.31",9.36,219.35,15.00,1,6.42,45.6,7.17,1.94,0.18,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
97.67


5-Day
94.77


8-Day
91.74





70.90
"
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/krbl/KRB01,"4,331.17",7.89,115.44,250.00,1,8.61,23.2,7.06,1.59,1.36,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
58.69


5-Day
59.77


8-Day
56.52





52.91
"
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kpittechnologies/KPITT54265,"1,377.57",6.02,33.89,7.50,1,18.35,8.33,5.63,1.48,1.49,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
69.24


5-Day
69.81


8-Day
72.62





67.61
"
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ltfinanceholdings/LFH,"11,487.70",74.35,38.48,10.00,1,23.11,0.77,74.35,1.49,1.75,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
21.56


5-Day
24.15


8-Day
25.15





19.02
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/larsentoubroinfotech/LI12,"28,663.88",19.17,270.69,2800.00,1,18.35,85.97,18.11,6.08,1.70,1.00,"
 

DELIVERY AVERAGES (%)



3-Day
40.21


5-Day
54.71


8-Day
54.03





33.96
"
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/lttechnologyservices/LTS,"11,849.00",15.04,229.79,1050.00,1,13.35,75.05,13.76,4.93,1.85,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
65.00


5-Day
60.60


8-Day
48.17





75.36
"
https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR,"1,889.22",22.12,47.67,60.00,1,20.99,7.81,18.58,3.57,0.71,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
52.31


5-Day
48.97


8-Day
54.18





65.51
"
https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/lakshmimachineworks/LMW,"2,670.75",35.79,1582.29,350.00,1,9.63,69.99,21.48,1.58,1.40,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
74.76


5-Day
75.50


8-Day
70.46





68.26
"
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/lakshmivilasbank/LVB,451.20,-,51.31,0.00,1,22.29,-,-,0.26,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
52.27


5-Day
56.72


8-Day
58.81





44.30
"
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/larsentoubro/LT,"114,389.12",16.12,373.23,900.00,1,17.27,50.55,14.01,2.18,2.21,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
38.76


5-Day
34.30


8-Day
37.48





41.70
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05,"4,736.31",17.75,169.84,25.00,1,35.58,24.98,10.52,2.61,0.56,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.17


5-Day
36.06


8-Day
36.96





40.87
"
https://www.moneycontrol.com/india/stockpricequote/hotels/lemontreehotelsltd/LTH,"1,323.05",21.01,13.06,0.00,1,20.68,0.79,15.96,1.28,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
57.28


5-Day
63.39


8-Day
68.26





56.08
"
https://www.moneycontrol.com/india/stockpricequote/financehousing/lichousingfinance/LIC,"13,287.78",4.98,322.18,380.00,1,17.24,52.99,4.96,0.82,2.89,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
17.34


5-Day
17.45


8-Day
20.04





23.38
"
https://www.moneycontrol.com/india/stockpricequote/chemicals/lindeindia/BOC,"4,359.73",6,250.56,0.00,1,25.34,85.67,4.83,2.04,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
41.95


5-Day
39.20


8-Day
53.62





45.04
"
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupin/L,"38,426.92",36.92,377.83,250.00,1,35.58,23.07,26.23,2.24,0.59,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
19.53


5-Day
17.73


8-Day
17.37





13.73
"
https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/luxindustries/LHI,"2,217.72",16.64,163.81,175.00,1,27.91,52.7,15.35,5.36,0.40,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
37.14


5-Day
32.60


8-Day
34.10





18.06
"
https://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/mahindramahindra/MM,"48,857.47",10.44,275.38,170.00,1,16.03,37.66,7.47,1.43,2.16,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
26.61


5-Day
25.41


8-Day
29.65





15.36
"
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mahindramahindrafinancialservices/MMF04,"10,075.75",7.89,176.58,325.00,1,23.11,20.61,7.53,0.92,3.99,2.00,"
 

DELIVERY AVERAGES (%)



3-Day
14.25


5-Day
15.15


8-Day
22.36





23.25
"
https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/maharashtrascooters/MS01,"2,257.14",30.92,9907.82,330.00,1,15.12,64.3,30.29,0.20,1.67,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
63.40


5-Day
75.89


8-Day
70.99





54.73
"
https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/maharashtraseamless/MS02,"1,308.17",3.8,475.56,120.00,1,4.97,51.42,3.1,0.41,3.07,5.00,"
 

DELIVERY AVERAGES (%)



3-Day
52.27


5-Day
52.83


8-Day
22.86





62.39
"
https://www.moneycontrol.com/india/stockpricequote/refineries/mahanagargas/MG02,"8,970.01",11.78,242.86,200.00,1,26.05,76.98,10.1,3.74,2.20,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
28.00


5-Day
29.24


8-Day
29.00





33.69
"
https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mahindracieautomotive/MF19,"3,536.17",29,102.14,0.00,1,12.37,3.21,15.06,0.91,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
80.39


5-Day
81.31


8-Day
83.20





62.89
"
https://www.moneycontrol.com/india/stockpricequote/hotels/mahindraholidaysresortsindia/MHR,"1,991.95",-,13.24,0.00,1,20.68,-,-,11.27,-,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
36.37


5-Day
37.49


8-Day
40.55





30.10
"
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mahindralifespacedevelopers/MLD,934.78,27.9,340.98,60.00,1,13.43,6.45,25.52,0.53,3.30,10.00,"
 

DELIVERY AVERAGES (%)



3-Day
60.29


5-Day
68.47


8-Day
70.47





55.39
"
